,_channel,_city,_country,_created_at,_golden,_id,_missed,_region,_started_at,_tainted,_trust,_unit_id,_updated_at,_worker_id,answer_match,answer_start_offset,answer_text,article_title,audio_feedback,audio_feedback_gold,audio_feedback_gold_reason,audio_url,distance_to_root,elocution,elocution_gold,elocution_gold_reason,feedback,feedback_gold,feedback_gold_reason,file_name,interruption,interruption_gold,interruption_gold_reason,length,length_gold,length_gold_reason,mp3,mp3_url,needs_met,needs_met_gold,needs_met_gold_reason,num_dependencies,ogg,orig__created_at,orig__golden,orig__unit_id,question,question_id,sentence_text,short_answer,short_answer_gold,short_answer_gold_reason,tts_engine
1587,neodev,New York,USA,3/11/2018 17:10:19,false,3462457822,,NY,3/11/2018 16:58:53,false,0.9,1622319676,,43941154,1.0,104.0,more difficult reading,Textual_criticism,,,,,6.0,Bad,,,,,,,No,,,OK,,,57278182dd62a815002e9f05_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57278182dd62a815002e9f05_pitch.mp3,"Yes, fully",,,23.0,57278182dd62a815002e9f05_pitch.ogg,,,,"Define ""lectio difficilior""",57278182dd62a815002e9f05,Two common considerations have the Latin names lectio brevior (shorter reading) and lectio difficilior (more difficult reading).,more difficult reading,,,IBM
1589,elite,,USA,3/11/2018 23:37:24,false,3463554592,,,3/11/2018 23:35:36,false,1.0,1622319677,,44212771,0.0,261.0,1884,Montana,,,,,6.0,Good,,,,,,,No,,,Too long,,,573426864776f4190066197f_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_base.mp3,"No, it doesn't",,,23.0,573426864776f4190066197f_base.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,,,,IBM
1591,elite,Salt Lake City,USA,3/11/2018 23:44:24,false,3463572788,,UT,3/11/2018 23:43:31,false,1.0,1622319677,,44212790,0.0,261.0,1884,Montana,,,,,6.0,Good,,,,,,,No,,,Too long,,,573426864776f4190066197f_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_base.mp3,"No, it doesn't",,,23.0,573426864776f4190066197f_base.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,,,,IBM
1593,instagc,New Westminster,CAN,3/11/2018 23:57:24,false,3463608805,,BC,3/11/2018 23:49:58,false,1.0,1622319677,,31574574,1.0,261.0,1884,Montana,nothing,,,,6.0,Good,,,,,,,No,,,OK,,,573426864776f4190066197f_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_base.mp3,"Yes, fully",,,23.0,573426864776f4190066197f_base.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,1884,,,IBM
1595,elite,,USA,3/11/2018 23:34:13,false,3463545611,,,3/11/2018 23:33:13,false,1.0,1622319678,,44212771,0.0,261.0,1884,Montana,,,,,6.0,Good,,,,,,,No,,,Too long,,,573426864776f4190066197f_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_pitch.mp3,"No, it doesn't",,,23.0,573426864776f4190066197f_pitch.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,,,,IBM
1597,instagc,New Westminster,CAN,3/11/2018 23:41:58,false,3463566522,,BC,3/11/2018 23:32:34,false,1.0,1622319678,,31574574,1.0,261.0,1884,Montana,nothing,,,,6.0,Good,,,,,,,No,,,OK,,,573426864776f4190066197f_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_pitch.mp3,"Yes, fully",,,23.0,573426864776f4190066197f_pitch.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,1884,,,IBM
1599,instagc,Verdun,CAN,3/11/2018 23:57:57,false,3463610056,,QC,3/11/2018 23:41:39,false,0.9,1622319678,,42431127,0.0,261.0,1884,Montana,none,,,,6.0,Good,,,,,,,No,,,OK,,,573426864776f4190066197f_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/573426864776f4190066197f_pitch.mp3,"Yes, fully",,,23.0,573426864776f4190066197f_pitch.ogg,,,,When was the second constitutional convention held?,573426864776f4190066197f,A second constitutional convention was held in Helena in 1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884.,november eighteen eighty four,,,IBM
1601,elite,Astoria,USA,3/11/2018 20:44:25,false,3463027567,,NY,3/11/2018 20:42:26,false,1.0,1622319679,,42260888,0.0,90.0,the Religious Society of Friends,Protestantism,,,,,6.0,Good,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_base.mp3,"No, it doesn't",,,23.0,57320f0be17f3d1400422648_base.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",,,,IBM
1603,prodege,Ozark,USA,3/11/2018 20:51:18,false,3463047542,,AL,3/11/2018 20:44:23,false,1.0,1622319679,,38806465,0.9444444444444444,90.0,the Religious Society of Friends,Protestantism,,,,,6.0,Good,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_base.mp3,"Yes, fully",,,23.0,57320f0be17f3d1400422648_base.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",Religious society of friends,,,IBM
1605,instagc,Louisville,USA,3/11/2018 21:09:05,false,3463102802,,KY,3/11/2018 21:02:43,false,1.0,1622319679,,43755034,0.9444444444444444,90.0,the Religious Society of Friends,Protestantism,no changes,,,,6.0,Good,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_base.mp3,"Yes, fully",,,23.0,57320f0be17f3d1400422648_base.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",religious society of friends,,,IBM
1607,prizerebel,Hamilton,CAN,3/11/2018 17:57:28,false,3462574365,,ON,3/11/2018 17:55:27,false,0.8,1622319680,,44246595,0.9444444444444444,90.0,the Religious Society of Friends,Protestantism,answered fully and to the point.,,,,6.0,Moderate,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_pitch.mp3,"Yes, fully",,,23.0,57320f0be17f3d1400422648_pitch.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",religious society of friends,,,IBM
1609,neodev,Emmaus,USA,3/11/2018 18:14:47,false,3462613263,,PA,3/11/2018 18:10:47,false,1.0,1622319680,,20043657,1.0,90.0,the Religious Society of Friends,Protestantism,nothing,,,,6.0,Good,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_pitch.mp3,"Yes, fully",,,23.0,57320f0be17f3d1400422648_pitch.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",the religious society of friends,,,IBM
1611,elite,Atlanta,USA,3/11/2018 19:39:13,false,3462841764,,GA,3/11/2018 19:22:36,false,0.9,1622319680,,44278088,0.9444444444444444,90.0,the Religious Society of Friends,Protestantism,N/a,,,,6.0,Good,,,,,,,No,,,OK,,,57320f0be17f3d1400422648_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/57320f0be17f3d1400422648_pitch.mp3,"Yes, fully",,,23.0,57320f0be17f3d1400422648_pitch.ogg,,,,What collective movement are the Quakers associated with?,57320f0be17f3d1400422648,"Quakers, or Friends, are members of a family of religious movements collectively known as the Religious Society of Friends.",religious Society of Friends,,,IBM
1613,prodege,Ozark,USA,3/11/2018 20:59:52,false,3463073834,,AL,3/11/2018 20:53:55,false,1.0,1622319681,,38806465,1.0,679.0,Neolithic Revolution,Tuberculosis,,,,,6.0,Good,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_base.mp3,"Yes, fully",,,24.0,5727c461ff5b5019007d94b0_base.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",Neolithic revolution,,,IBM
1615,instagc,Verdun,CAN,3/11/2018 23:05:44,false,3463468876,,QC,3/11/2018 22:43:59,false,0.9,1622319681,,42431127,1.0,679.0,Neolithic Revolution,Tuberculosis,none,,,,6.0,Good,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_base.mp3,"Yes, fully",,,24.0,5727c461ff5b5019007d94b0_base.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",neolithic revolution,,,IBM
1617,elite,Salt Lake City,USA,3/11/2018 23:42:32,false,3463568273,,UT,3/11/2018 23:41:37,false,1.0,1622319681,,44212790,0.0,679.0,Neolithic Revolution,Tuberculosis,,,,,6.0,Good,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_base.mp3,"No, it doesn't",,,24.0,5727c461ff5b5019007d94b0_base.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",,,,IBM
1619,elite,Astoria,USA,3/11/2018 20:45:35,false,3463030734,,NY,3/11/2018 20:44:29,false,1.0,1622319682,,42260888,0.0,679.0,Neolithic Revolution,Tuberculosis,,,,,6.0,Good,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_pitch.mp3,"No, it doesn't",,,24.0,5727c461ff5b5019007d94b0_pitch.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",,,,IBM
1621,prodege,Ozark,USA,3/11/2018 20:53:54,false,3463055101,,AL,3/11/2018 20:51:19,false,1.0,1622319682,,38806465,1.0,679.0,Neolithic Revolution,Tuberculosis,,,,,6.0,Good,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_pitch.mp3,"Yes, fully",,,24.0,5727c461ff5b5019007d94b0_pitch.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",Neolithic revolution,,,IBM
1623,instagc,Louisville,USA,3/11/2018 21:16:50,false,3463126761,,KY,3/11/2018 21:09:06,false,1.0,1622319682,,43755034,1.0,679.0,Neolithic Revolution,Tuberculosis,no changes,,,,6.0,Moderate,,,,,,,No,,,OK,,,5727c461ff5b5019007d94b0_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5727c461ff5b5019007d94b0_pitch.mp3,"Yes, fully",,,24.0,5727c461ff5b5019007d94b0_pitch.ogg,,,,During what time period do some scientist believe the first human could have contracted TB from an ancestor they shared with animals?,5727c461ff5b5019007d94b0,"Both strains of the tuberculosis bacteria share a common ancestor, which could have infected humans as early as the Neolithic Revolution.",neolithic revolution,,,IBM
1625,elite,Salt Lake City,USA,3/11/2018 23:48:00,false,3463582881,,UT,3/11/2018 23:47:03,false,1.0,1622319683,,44212790,0.0,393.0,Triassic,Mammal,,,,,6.0,Good,,,,,,,No,,,OK,,,5726365038643c19005ad306_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_base.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_base.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1627,elite,Manassas,USA,3/12/2018 00:00:26,false,3463615953,,VA,3/11/2018 23:59:10,false,0.8889,1622319683,,44212753,0.0,393.0,Triassic,Mammal,,,,,6.0,Good,,,,,,,No,,,OK,,,5726365038643c19005ad306_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_base.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_base.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1629,instagc,New Westminster,CAN,3/12/2018 00:09:42,false,3463638876,,BC,3/12/2018 00:04:22,false,1.0,1622319683,,31574574,0.0,393.0,Triassic,Mammal,answer is non conclusive,,,,6.0,Good,,,,,,,No,,,Too long,,,5726365038643c19005ad306_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_base.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_base.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1631,elite,,USA,3/11/2018 23:35:32,false,3463549267,,,3/11/2018 23:34:15,false,1.0,1622319684,,44212771,0.0,393.0,Triassic,Mammal,,,,,6.0,Good,,,,,,,No,,,OK,,,5726365038643c19005ad306_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_pitch.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_pitch.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1633,elite,Salt Lake City,USA,3/11/2018 23:43:29,false,3463570493,,UT,3/11/2018 23:42:34,false,1.0,1622319684,,44212790,0.0,393.0,Triassic,Mammal,,,,,6.0,Good,,,,,,,No,,,OK,,,5726365038643c19005ad306_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_pitch.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_pitch.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1635,instagc,New Westminster,CAN,3/11/2018 23:49:57,false,3463588579,,BC,3/11/2018 23:42:00,false,1.0,1622319684,,31574574,0.0,393.0,Triassic,Mammal,"answer is not conclusive, therefore there is no answer",,,,6.0,Good,,,,,,,No,,,OK,,,5726365038643c19005ad306_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/5726365038643c19005ad306_pitch.mp3,"No, it doesn't",,,24.0,5726365038643c19005ad306_pitch.ogg,,,,Which time period is suggested that cynodonts had a high metabolic rate?,5726365038643c19005ad306,"Some of the evidence found so far suggests that Triassic cynodonts had fairly high metabolic rates, but it is not conclusive.",,,,IBM
1637,elite,Tempe,USA,3/11/2018 20:23:47,false,3462967890,,AZ,3/11/2018 20:22:02,false,1.0,1622319685,,42260484,0.0,34.0,"5,000 years old",Alps,,,,,6.0,Good,,,,,,,No,,,OK,,,56f82171a6d7ea1400e173e7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/56f82171a6d7ea1400e173e7_base.mp3,"No, it doesn't",,,25.0,56f82171a6d7ea1400e173e7_base.ogg,,,,How old was the mummified man discovered at the Austrian-Italian bored?,56f82171a6d7ea1400e173e7,"A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.",,,,IBM
1639,prodege,Toronto,CAN,3/11/2018 20:31:09,false,3462989977,,ON,3/11/2018 20:28:55,false,1.0,1622319685,,27568181,0.6956521739130435,34.0,"5,000 years old",Alps,,,,,6.0,Good,,,,,,,No,,,OK,,,56f82171a6d7ea1400e173e7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/56f82171a6d7ea1400e173e7_base.mp3,Highly,,,25.0,56f82171a6d7ea1400e173e7_base.ogg,,,,How old was the mummified man discovered at the Austrian-Italian bored?,56f82171a6d7ea1400e173e7,"A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.",five thousand years old,,,IBM
1641,elite,Astoria,USA,3/11/2018 20:41:27,false,3463019250,,NY,3/11/2018 20:40:02,false,1.0,1622319685,,42260888,0.0,34.0,"5,000 years old",Alps,,,,,6.0,Good,,,,,,,No,,,OK,,,56f82171a6d7ea1400e173e7_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/56f82171a6d7ea1400e173e7_base.mp3,"No, it doesn't",,,25.0,56f82171a6d7ea1400e173e7_base.ogg,,,,How old was the mummified man discovered at the Austrian-Italian bored?,56f82171a6d7ea1400e173e7,"A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.",,,,IBM
1643,elite,Tempe,USA,3/11/2018 20:24:56,false,3462971122,,AZ,3/11/2018 20:23:51,false,1.0,1622319686,,42260484,0.0,34.0,"5,000 years old",Alps,,,,,6.0,Good,,,,,,,No,,,OK,,,56f82171a6d7ea1400e173e7_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/f119f4973f9346836af624b2d4827164d0614eed/2-30more_IBM/56f82171a6d7ea1400e173e7_pitch.mp3,"No, it doesn't",,,25.0,56f82171a6d7ea1400e173e7_pitch.ogg,,,,How old was the mummified man discovered at the Austrian-Italian bored?,56f82171a6d7ea1400e173e7,"A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.",,,,IBM
